Name,Rating,Neighborhood,City,Sortable_Review_Date,PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,PCA_Component_5,neg,neu,pos,compound,Hotel_UUID,UUID
Treebo Trend Mona Grand,8.0,East Delhi, New Delhi,2023-02-01,1.9314322494135516,-0.5669602000605756,1.6339646273543076,-0.8528697768096297,-0.22168629226431574,0.08,0.424,0.496,0.8692,77db3288-4bc8-4a2f-8337-5640b80dfb03,9c0dd582-5922-4546-90ce-d3363dddc451
Treebo Trend Mona Grand,8.0,East Delhi, New Delhi,2023-02-01,1.9013573061031082,-0.5684421377215837,1.614568565018925,-0.915988259463999,-0.2654344796480952,0.0,0.293,0.707,0.9623,77db3288-4bc8-4a2f-8337-5640b80dfb03,17103539-9b51-422a-a0d0-ca94a219fe43
Treebo Trend Mona Grand,8.0,East Delhi, New Delhi,2022-12-01,-1.0288482265192407,2.0793729030785397,-0.38750227136889953,0.17518437282478264,-0.04143915378631671,0.0,0.48,0.52,0.9184,77db3288-4bc8-4a2f-8337-5640b80dfb03,22190932-d4a7-4163-ae97-34e6f5a8a47c
Treebo Trend Mona Grand,6.0,East Delhi, New Delhi,2022-11-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.239,0.265,0.496,0.4404,77db3288-4bc8-4a2f-8337-5640b80dfb03,f68e5593-5227-44a6-a7b5-0433b6c460ac
Treebo Trend Mona Grand,7.0,East Delhi, New Delhi,2022-11-01,-0.3256828343688245,-0.8139717065177686,-0.33127515797982915,2.1917650178294874,-0.7658547517304961,0.0,0.256,0.744,0.7003,77db3288-4bc8-4a2f-8337-5640b80dfb03,7120ee46-5ca4-4941-ab2d-925fa82cd1a1
Treebo Trend Mona Grand,8.0,East Delhi, New Delhi,2022-11-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.505,0.495,0.9785,77db3288-4bc8-4a2f-8337-5640b80dfb03,01e01896-2a58-49f4-987c-acd527d428aa
Treebo Trend Mona Grand,6.0,East Delhi, New Delhi,2022-09-01,1.8842406757636805,-0.5720776333437441,1.6207196914861244,-0.9335444607106288,-0.27985537875462396,0.0,0.473,0.527,0.926,77db3288-4bc8-4a2f-8337-5640b80dfb03,90671c3f-fedf-4821-9d64-33c27191b89c
Treebo Trend Mona Grand,8.0,East Delhi, New Delhi,2022-08-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.0,1.0,0.6249,77db3288-4bc8-4a2f-8337-5640b80dfb03,ef4f57e5-a987-4347-b9cf-085404cd89b5
Treebo Trend Mona Grand,6.0,East Delhi, New Delhi,2022-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.463,0.537,0.7003,77db3288-4bc8-4a2f-8337-5640b80dfb03,6226e57c-6ad3-4876-a252-915da6af62d0
The Orion - Greater Kailash,9.0,Greater Kailash 1, New Delhi,2023-07-01,0.2507098787971363,-0.15019442434054106,4.894598352919835,-0.32690871659209586,-0.29664860787351216,0.0,0.349,0.651,0.9413,65485f23-c159-4bb9-b0d3-f36d104e0f09,1e635c96-8aa5-41b4-bb8e-e593a15658b9
The Orion - Greater Kailash,7.0,Greater Kailash 1, New Delhi,2023-07-01,0.5534021422385496,-0.6784798410221117,2.1502328720244206,2.511457526363917,-0.8248102915529958,0.0,0.305,0.695,0.9136,65485f23-c159-4bb9-b0d3-f36d104e0f09,68f19f5b-692c-4e45-ad75-b77c584ed3f0
The Orion - Greater Kailash,7.0,Greater Kailash 1, New Delhi,2023-05-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.0,1.0,0.6597,65485f23-c159-4bb9-b0d3-f36d104e0f09,402e26a9-f4fe-4200-9872-196c19027c46
The Orion - Greater Kailash,8.0,Greater Kailash 1, New Delhi,2023-03-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.351,0.649,0.5719,65485f23-c159-4bb9-b0d3-f36d104e0f09,02ae5275-4cb2-4593-a0e3-f163234a05e7
The Orion - Greater Kailash,1.0,Greater Kailash 1, New Delhi,2023-08-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.412,0.588,0.431,65485f23-c159-4bb9-b0d3-f36d104e0f09,ead4b964-11fa-4144-8576-c35c9899c52d
The Orion - Greater Kailash,1.0,Greater Kailash 1, New Delhi,2023-07-01,1.3407243249380913,1.840516453493853,-1.1592781957204115,-0.6023713737355851,-0.08450321000821605,0.0,0.842,0.158,0.7003,65485f23-c159-4bb9-b0d3-f36d104e0f09,776f8064-deb1-4d1e-90c0-dee83cc75b59
The Orion - Greater Kailash,9.0,Greater Kailash 1, New Delhi,2023-06-01,-0.3256828343688245,-0.8139717065177686,-0.33127515797982915,2.1917650178294874,-0.7658547517304961,0.0,0.225,0.775,0.7845,65485f23-c159-4bb9-b0d3-f36d104e0f09,469a128c-bb57-47c6-8e4a-e9b2d00ac3d8
The Orion - Greater Kailash,9.0,Greater Kailash 1, New Delhi,2023-05-01,-0.532523449343522,-0.3383386170422261,2.3792506799694517,-0.2366633980512603,-0.2949604090230329,0.0,0.102,0.898,0.8316,65485f23-c159-4bb9-b0d3-f36d104e0f09,3300bc2b-5e75-4102-8505-70b2359ae45f
The Orion - Greater Kailash,5.0,Greater Kailash 1, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.674,0.326,0.4404,65485f23-c159-4bb9-b0d3-f36d104e0f09,d8dc232f-e91e-4e3f-b8e9-f79bcf0b13f2
The Orion - Greater Kailash,1.0,Greater Kailash 1, New Delhi,2023-05-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.146,0.854,0.7048,65485f23-c159-4bb9-b0d3-f36d104e0f09,ec195102-2ce4-4904-ba55-e5cd3e4ef40b
bloomrooms @ Janpath,10.0,Connaught Place, New Delhi,2023-05-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.484,0.516,0.8625,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,1cc8fff0-98f0-4dc6-9f5e-d9625cfd288f
bloomrooms @ Janpath,8.0,Connaught Place, New Delhi,2023-08-01,-0.2928064720284535,2.2623996624970575,2.1146004657133015,0.00426437038294729,-0.1012964391271041,0.0,0.433,0.567,0.8957,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,7ce5e389-189f-40c9-ad50-4b1da6a8fe15
bloomrooms @ Janpath,8.0,Connaught Place, New Delhi,2023-08-01,2.1239576530787505,2.0286606461955388,1.3560694772299717,-0.6926166922764209,-0.08619140885869554,0.0,0.312,0.688,0.9042,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,216e19d2-0969-457a-870f-c93d81677597
bloomrooms @ Janpath,7.0,Connaught Place, New Delhi,2023-08-01,-0.20461744425677236,2.7350222045056087,2.1416717245369092,0.007088837590116944,-0.06161741899803678,0.0,0.617,0.383,0.8957,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,635dcb8c-6800-4aa2-8a27-11e4844598fb
bloomrooms @ Janpath,8.0,Connaught Place, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.203,0.405,0.392,0.34,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,f16359aa-2f19-4e73-9f34-cfddd19e5978
bloomrooms @ Janpath,9.0,Connaught Place, New Delhi,2023-07-01,1.3407243249380913,1.840516453493853,-1.1592781957204115,-0.6023713737355851,-0.08450321000821605,0.0,0.338,0.662,0.8689,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,9766eaa6-ecda-4e38-9e12-d6f75f3e6865
bloomrooms @ Janpath,9.0,Connaught Place, New Delhi,2023-07-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.435,0.565,0.9612,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,d5c93430-fe51-4193-a61b-1564575b21cd
bloomrooms @ Janpath,7.0,Connaught Place, New Delhi,2023-07-01,1.58044130225316,4.441254733033136,-1.4239284099765626,-0.36144360530137754,0.10916075988771255,0.047,0.512,0.441,0.945,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,3d499d05-a6e2-48e1-bfdd-05106b16a119
bloomrooms @ Janpath,9.0,Connaught Place, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.426,0.574,0.9578,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,4b8cf3ee-98d4-4d36-bc5c-2a25ce6a7170
bloomrooms @ Janpath,9.0,Connaught Place, New Delhi,2023-05-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.515,0.485,0.765,f0a3e2cc-795c-4484-bd39-3eebc72d1c1c,7a5f8644-d818-435e-bb81-131dcf22b4f9
Hotel Sun International,10.0,Paharganj, New Delhi,2023-05-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.452,0.548,0.8176,72e00967-5960-4702-bc75-4514aac6bca5,3d1db7b2-d752-47db-b6dd-a2878c0657b8
Hotel Sun International,4.0,Paharganj, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.762,0.238,0.0,-0.4939,72e00967-5960-4702-bc75-4514aac6bca5,5cc5f081-d725-40cf-992f-50d5fd762432
Hotel Sun International,5.0,Paharganj, New Delhi,2023-01-01,3.5177714727302276,-0.9939608423469479,-1.6531589699475875,-1.5401802048291617,-0.2630621496357358,0.162,0.838,0.0,-0.4404,72e00967-5960-4702-bc75-4514aac6bca5,e6eb7454-61e1-4c61-a5e9-eb25040cd497
Hotel Sun International,10.0,Paharganj, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,1.0,0.0,0.0,72e00967-5960-4702-bc75-4514aac6bca5,64f40e5d-74fe-441a-8ffa-f7d3ce8e3b57
Hotel Sun International,8.0,Paharganj, New Delhi,2023-08-01,-0.29235698310257513,-0.8045966938363448,-0.33308998154402525,2.2225933573861756,-0.7425887216285932,0.0,0.396,0.604,0.7269,72e00967-5960-4702-bc75-4514aac6bca5,68e586a0-9bad-44e6-82a5-3174e38bbc17
Hotel Sun International,9.0,Paharganj, New Delhi,2023-08-01,-1.299547556557358,-0.5207432926846479,-0.13176069007792923,-0.13314594120036588,-0.2844270791771791,0.0,0.529,0.471,0.7906,72e00967-5960-4702-bc75-4514aac6bca5,c047ec4a-747c-4821-b68a-1c8bd2fa1c8f
Hotel Sun International,9.0,Paharganj, New Delhi,2023-07-01,-1.2833383356305357,-0.5150037756253847,-0.1274243871749268,-0.11987380289030693,-0.27558194818180476,0.0,0.468,0.532,0.91,72e00967-5960-4702-bc75-4514aac6bca5,a63bf5fd-4b44-40b2-b4d2-85d2e353451b
Hotel Sun International,9.0,Paharganj, New Delhi,2023-05-01,-1.2986401471447537,-0.5228473141217509,-0.14224811944813032,-0.12886187826379492,-0.27885131106602484,0.0,0.541,0.459,0.8807,72e00967-5960-4702-bc75-4514aac6bca5,6395b0b3-df84-40d1-a6ff-b359dd51444a
Hotel Sun International,10.0,Paharganj, New Delhi,2023-05-01,-0.3256828343688245,-0.8139717065177686,-0.33127515797982915,2.1917650178294874,-0.7658547517304961,0.0,0.272,0.728,0.9245,72e00967-5960-4702-bc75-4514aac6bca5,5ac22561-9992-4321-8a1c-c2e96db721a8
Hotel Sun International,1.0,Paharganj, New Delhi,2023-04-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.868,0.132,0.0,-0.765,72e00967-5960-4702-bc75-4514aac6bca5,950fabe6-0e3b-4963-9973-29d50eafdc6f
Hotel Sun Residency - Near Lajpat Nagar metro station,10.0,South Delhi, New Delhi,2023-07-01,2.2217117728285025,1.7831690871168535,1.3604180639132843,-0.24019563043636963,2.5047303022923453,0.0,0.393,0.607,0.9169,9ae6bf4f-c38f-48c1-a6a8-bc450a407aee,52764ac5-c857-4ce4-8558-805109c32c5e
Hotel Sun Residency - Near Lajpat Nagar metro station,10.0,South Delhi, New Delhi,2023-07-01,0.15375112026131263,4.387504852560797,-0.8605755864921315,2.6736205546979006,-0.37852681193863863,0.0,0.345,0.655,0.6908,9ae6bf4f-c38f-48c1-a6a8-bc450a407aee,61d30052-fa85-4db4-9b76-cbf0782a86d5
Hotel Sun Residency - Near Lajpat Nagar metro station,1.0,South Delhi, New Delhi,2023-06-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.688,0.312,0.0,-0.765,9ae6bf4f-c38f-48c1-a6a8-bc450a407aee,b0cd63d5-0ce3-40e0-b2d9-6d6ab066d463
Hotel Sun Residency - Near Lajpat Nagar metro station,1.0,South Delhi, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,1.0,0.0,0.0,9ae6bf4f-c38f-48c1-a6a8-bc450a407aee,3d72b44d-b155-4759-851e-df774a03ed08
Hotel Sun Residency - Near Lajpat Nagar metro station,1.0,South Delhi, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.706,0.294,0.0,-0.8625,9ae6bf4f-c38f-48c1-a6a8-bc450a407aee,0972ec39-3f44-4860-bef3-68175df09961
Hotel Sun Residency - Near Lajpat Nagar metro station,3.0,South Delhi, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.508,0.492,0.0,-0.4767,9ae6bf4f-c38f-48c1-a6a8-bc450a407aee,577bbc0b-2bf2-4a38-8ca8-fc70dc7b4f54
Hotel Sun Residency - Near Lajpat Nagar metro station,1.0,South Delhi, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.538,0.462,0.0,-0.5423,9ae6bf4f-c38f-48c1-a6a8-bc450a407aee,e99c73ea-fba4-4dba-aab9-9d3ae1656f86
Hotel Lohias Delhi Airport,10.0,Mahipalpur, New Delhi,2022-09-01,3.1816891623861117,-0.6121160957549328,1.8519637965003228,1.8422389825852914,1.8960385821212342,0.0,0.599,0.401,0.886,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,2e780f71-37e3-4eb3-98a9-c3ce4f35d0ca
Hotel Lohias Delhi Airport,8.0,Mahipalpur, New Delhi,2023-04-01,1.8842406757636805,-0.5720776333437441,1.6207196914861244,-0.9335444607106288,-0.27985537875462396,0.0,0.331,0.669,0.9729,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,079c5e9f-e0d8-4e34-b5a1-9bb69afe1ca1
Hotel Lohias Delhi Airport,6.0,Mahipalpur, New Delhi,2023-02-01,-0.5297454962891754,1.9551663509421968,-0.608802235317781,0.37889901463811604,-0.21840042409069807,0.0,0.456,0.544,0.9612,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,25f70ad4-3b41-4a33-91fb-49f945d01b3a
Hotel Lohias Delhi Airport,6.0,Mahipalpur, New Delhi,2022-12-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.378,0.44,0.182,-0.5531,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,625b020a-8884-4c59-99d2-20721737f4bb
Hotel Lohias Delhi Airport,6.0,Mahipalpur, New Delhi,2022-10-01,-0.05308949471338477,4.863137942036339,1.8499502514571502,0.2451921388171551,0.09236753076882434,0.0,0.625,0.375,0.765,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,7fbd7637-6c22-40d1-875e-f93efdd3f6be
Hotel Lohias Delhi Airport,7.0,Mahipalpur, New Delhi,2022-09-01,1.8842406757636805,-0.5720776333437441,1.6207196914861244,-0.9335444607106288,-0.27985537875462396,0.0,0.588,0.412,0.8126,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,ffd9b8b6-006f-4fd3-ac94-ecabb300143f
Hotel Lohias Delhi Airport,8.0,Mahipalpur, New Delhi,2021-02-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.451,0.141,0.408,-0.0772,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,c49e7231-57b2-475a-bf45-e7d2a3276bd6
Hotel Lohias Delhi Airport,2.0,Mahipalpur, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.875,0.125,0.0,-0.7906,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,94e3eafe-cc65-45bc-a558-f5fea07532e8
Hotel Lohias Delhi Airport,5.0,Mahipalpur, New Delhi,2023-07-01,1.3407243249380913,1.840516453493853,-1.1592781957204115,-0.6023713737355851,-0.08450321000821605,0.0,0.412,0.588,0.6908,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,0254479f-18cb-4e84-badf-c43bf6aad810
Hotel Lohias Delhi Airport,5.0,Mahipalpur, New Delhi,2023-04-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.508,0.492,0.4404,2d4ad02d-5a61-4307-8b55-9f032d1a5e8d,6f680eb3-a0a9-4949-ae2e-d6cb8b041818
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,9.0,Karol bagh, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.213,0.787,0.9022,b44b2801-2cb7-4937-84ab-7a588c6466d1,835fc0d3-5dab-4660-b9bb-a5336946cf32
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,5.0,Karol bagh, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.546,0.454,0.0,-0.3412,b44b2801-2cb7-4937-84ab-7a588c6466d1,70191756-c660-48e4-8880-88a7ad2c00eb
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,5.0,Karol bagh, New Delhi,2023-07-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.707,0.293,0.7003,b44b2801-2cb7-4937-84ab-7a588c6466d1,594c2e44-f47a-4a18-8f0b-3cd98ed5c548
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,1.0,Karol bagh, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.366,0.548,0.086,-0.802,b44b2801-2cb7-4937-84ab-7a588c6466d1,92951c6e-615e-4946-b253-b4f03381d128
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,8.0,Karol bagh, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.392,0.608,0.7351,b44b2801-2cb7-4937-84ab-7a588c6466d1,261074ed-1d65-46b3-bacd-f1ffb1b629fb
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,9.0,Karol bagh, New Delhi,2023-07-01,-1.1943253814985402,-0.506163358311109,0.2589054315252446,-0.16406326260163673,-0.2753964390188589,0.0,0.328,0.672,0.6249,b44b2801-2cb7-4937-84ab-7a588c6466d1,89890c5b-7d83-4b54-9953-e424509b7b7b
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,9.0,Karol bagh, New Delhi,2023-07-01,-0.27849126071895336,-0.8088542732346008,-0.3180302221116456,2.2724397017304865,-0.707685665240188,0.207,0.5,0.293,0.296,b44b2801-2cb7-4937-84ab-7a588c6466d1,0dc50347-7b03-4642-a1b5-3cb6f890e1bd
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,9.0,Karol bagh, New Delhi,2023-07-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.339,0.661,0.8316,b44b2801-2cb7-4937-84ab-7a588c6466d1,82ebdc0f-30f2-4583-ad30-551563ba742e
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,1.0,Karol bagh, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.621,0.379,0.0,-0.8481,b44b2801-2cb7-4937-84ab-7a588c6466d1,e737e110-bda5-4846-8c35-7e8ab3ac7858
Roomshala 099 Hotel Jyoti Deluxe - Karol Bagh,1.0,Karol bagh, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.318,0.682,0.0,-0.7906,b44b2801-2cb7-4937-84ab-7a588c6466d1,7357d131-4e2a-4ceb-a686-0d6235552d5d
The Aster Karol Bagh,10.0,Karol bagh, New Delhi,2023-05-01,2.029186369163305,-0.8124517591392609,1.63831321403762,-0.40044871496957785,2.369235418886723,0.0,0.538,0.462,0.8979,4767cbc1-817b-4085-9b2c-07eb05639983,d8d38d20-aecb-48ab-9778-07949897ff28
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2023-07-01,-0.532523449343522,-0.3383386170422261,2.3792506799694517,-0.2366633980512603,-0.2949604090230329,0.0,0.152,0.848,0.6808,4767cbc1-817b-4085-9b2c-07eb05639983,0268e4ac-9d5b-41ad-9e0b-1717a43d31e8
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2023-07-01,3.4667317271214495,-0.9868324599328062,1.2477926172948965,1.619980417065325,-0.8933252420370946,0.0,0.674,0.326,0.4404,4767cbc1-817b-4085-9b2c-07eb05639983,056afeaa-98ac-40d5-9d8d-f2682ffaab9f
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2023-07-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.312,0.688,0.8316,4767cbc1-817b-4085-9b2c-07eb05639983,7e7e52f5-95b2-4ffc-96fd-eee4ec08cbbc
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2023-07-01,-0.532523449343522,-0.3383386170422261,2.3792506799694517,-0.2366633980512603,-0.2949604090230329,0.0,0.649,0.351,0.4019,4767cbc1-817b-4085-9b2c-07eb05639983,0bf2c451-6c3e-4c08-b312-ade61a97595a
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2023-01-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.175,0.825,0.5719,4767cbc1-817b-4085-9b2c-07eb05639983,8132a388-92c7-4994-a92d-f4d7ec302546
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2022-11-01,1.1181239779624497,-0.7565863304232688,-0.9007791079314585,-0.8257429409231632,-0.263746280797616,0.0,0.508,0.492,0.7003,4767cbc1-817b-4085-9b2c-07eb05639983,5e858305-1f0f-4f77-96a1-a65f53952edc
The Aster Karol Bagh,6.0,Karol bagh, New Delhi,2022-10-01,1.3407243249380913,1.840516453493853,-1.1592781957204115,-0.6023713737355851,-0.08450321000821605,0.0,0.241,0.759,0.9118,4767cbc1-817b-4085-9b2c-07eb05639983,693d456d-c680-42ce-be51-2f7bfae1cab0
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2022-08-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.408,0.592,0.4404,4767cbc1-817b-4085-9b2c-07eb05639983,b0470ce6-220e-4296-97c5-0122cb217446
The Aster Karol Bagh,8.0,Karol bagh, New Delhi,2022-07-01,1.9187166011808257,-0.577358846911577,1.6263604290411926,-0.8829096606756816,-0.28358677792773607,0.0,0.516,0.484,0.9501,4767cbc1-817b-4085-9b2c-07eb05639983,4c85feb7-3c96-4b3b-b2f2-e0c98602c9ad
"Vivanta New Delhi, Dwarka",10.0,Dwarka, New Delhi,2021-02-01,-0.6525796609108084,-0.8983570588601996,-0.34235268759285575,0.6559888275543568,2.182301769587714,0.0,0.594,0.406,0.8481,e7e11834-18e8-482d-9af5-30072dc4d2e3,41ae59c7-e935-4a81-a48c-09bed60a9341
"Vivanta New Delhi, Dwarka",8.0,Dwarka, New Delhi,2023-08-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.326,0.674,0.7351,e7e11834-18e8-482d-9af5-30072dc4d2e3,aa21d247-fc6c-496c-b603-3f06ffcbfd30
"Vivanta New Delhi, Dwarka",9.0,Dwarka, New Delhi,2023-08-01,-0.22983118590210871,-0.866624033723797,-0.3651148009259632,2.6017028449047532,-0.8231220927025161,0.0,0.375,0.625,0.9638,e7e11834-18e8-482d-9af5-30072dc4d2e3,f796bbd2-6e44-4615-8b12-7b9bcf3e7940
"Vivanta New Delhi, Dwarka",9.0,Dwarka, New Delhi,2023-08-01,-0.532523449343522,-0.3383386170422261,2.3792506799694517,-0.2366633980512603,-0.2949604090230329,0.0,0.472,0.528,0.6808,e7e11834-18e8-482d-9af5-30072dc4d2e3,fc91ca6c-cca4-421f-af77-0c70661a2689
"Vivanta New Delhi, Dwarka",7.0,Dwarka, New Delhi,2023-08-01,4.262932473902522,-1.7279931707790588,-1.5478417623532186,6.991125804000474,-1.8104494865220127,0.035,0.749,0.216,0.9349,e7e11834-18e8-482d-9af5-30072dc4d2e3,2b18cf30-f22e-4995-b59b-1a9e71e8b1ad
"Vivanta New Delhi, Dwarka",8.0,Dwarka, New Delhi,2023-08-01,1.8842406757636805,-0.5720776333437441,1.6207196914861244,-0.9335444607106288,-0.27985537875462396,0.0,0.421,0.579,0.9337,e7e11834-18e8-482d-9af5-30072dc4d2e3,6e27eee6-12f8-4a69-ad83-156bcadd5e2d
"Vivanta New Delhi, Dwarka",9.0,Dwarka, New Delhi,2023-08-01,4.301004800870884,-0.805816649645262,0.8621887030027962,-1.6304255233699976,-0.264750348486215,0.074,0.492,0.434,0.8934,e7e11834-18e8-482d-9af5-30072dc4d2e3,3e9fe44e-d192-47a9-a48e-aafabbfd2e4d
"Vivanta New Delhi, Dwarka",8.0,Dwarka, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.196,0.804,0.802,e7e11834-18e8-482d-9af5-30072dc4d2e3,9916e2cd-4f13-4c2c-a8fd-839a940235cc
"Vivanta New Delhi, Dwarka",9.0,Dwarka, New Delhi,2023-08-01,1.8842406757636805,-0.5720776333437441,1.6207196914861244,-0.9335444607106288,-0.27985537875462396,0.0,0.236,0.764,0.9451,e7e11834-18e8-482d-9af5-30072dc4d2e3,22c71e4a-ba13-42f4-8509-e9ccbff5d186
"Vivanta New Delhi, Dwarka",9.0,Dwarka, New Delhi,2023-05-01,-1.1393787219408182,0.41876227427319285,-0.08195447533371603,-0.1407691450960853,-0.21391416991441858,0.0,0.645,0.355,0.936,e7e11834-18e8-482d-9af5-30072dc4d2e3,6bafe174-a803-4aaa-a042-c7d2c68cfd75
